country,family,friends,leisure,politics,work,religion
Albania,1,2,3,3,1,1
Albania,1,1,3,3,1,1
Albania,1,1,2,3,1,1
Albania,1,2,1,2,2,1
Albania,1,1,3,4,2,1
Albania,1,2,3,4,3,1
Albania,1,1,2,2,1,2
Albania,1,1,1,3,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,3,2,1
Albania,2,2,3,4,2,1
Albania,1,1,1,1,1,1
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,3
Albania,1,1,1,4,1,1
Albania,1,2,2,4,1,4
Albania,1,3,2,4,1,4
Albania,1,2,2,3,1,3
Albania,1,1,2,3,1,1
Albania,1,1,1,4,1,1
Albania,1,2,2,3,2,2
Albania,1,1,1,3,1,1
Albania,1,1,3,3,1,2
Albania,1,1,1,4,1,2
Albania,1,2,3,3,1,2
Albania,1,2,3,4,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,1,1,2
Albania,1,2,2,2,1,1
Albania,1,2,3,2,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,2,3,4,1,2
Albania,1,1,3,4,1,2
Albania,1,1,1,3,1,1
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,1,1,3,1,0
Albania,1,1,1,1,1,2
Albania,1,1,2,4,1,2
Albania,1,1,1,4,1,1
Albania,1,2,1,4,1,1
Albania,1,1,3,4,1,2
Albania,1,1,1,3,1,1
Albania,1,1,2,2,2,1
Albania,1,2,2,4,1,1
Albania,1,2,2,2,1,1
Albania,1,1,2,1,1,1
Albania,1,1,3,1,3,1
Albania,1,1,2,4,2,2
Albania,1,3,2,4,2,1
Albania,1,1,3,2,3,2
Albania,1,1,2,4,2,3
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,3
Albania,1,2,2,2,2,1
Albania,1,1,1,2,1,2
Albania,1,1,1,3,1,2
Albania,1,2,3,4,1,2
Albania,1,2,1,4,1,2
Albania,1,3,2,4,2,4
Albania,1,1,3,4,1,2
Albania,1,1,1,3,1,2
Albania,1,2,2,3,1,4
Albania,1,1,1,1,1,1
Albania,1,1,1,3,1,3
Albania,1,2,2,2,1,3
Albania,1,1,2,4,1,3
Albania,1,1,3,4,4,2
Albania,1,3,1,3,2,1
Albania,1,3,2,3,2,2
Albania,1,2,3,4,1,3
Albania,1,2,3,4,2,2
Albania,1,3,3,4,2,2
Albania,1,2,2,3,1,2
Albania,1,2,1,4,1,2
Albania,1,2,2,2,1,2
Albania,1,3,2,4,1,2
Albania,1,2,2,4,1,2
Albania,2,4,1,4,1,4
Albania,1,2,2,3,1,2
Albania,1,2,1,4,1,3
Albania,1,2,3,4,1,4
Albania,1,1,1,4,1,4
Albania,1,2,2,2,1,2
Albania,1,2,1,3,1,2
Albania,1,1,1,4,2,3
Albania,1,2,2,4,1,2
Albania,1,1,1,1,1,1
Albania,1,1,1,4,1,3
Albania,1,2,4,4,1,2
Albania,1,2,2,3,1,4
Albania,1,2,2,3,2,2
Albania,1,1,2,3,1,2
Albania,1,1,1,3,1,1
Albania,1,1,1,3,1,1
Albania,1,1,1,4,1,1
Albania,1,1,2,3,1,1
Albania,1,1,3,4,1,1
Albania,1,1,2,4,1,2
Albania,1,1,1,4,1,1
Albania,1,2,3,4,1,2
Albania,1,2,1,4,1,2
Albania,1,2,2,4,1,2
Albania,1,1,3,3,2,2
Albania,1,2,2,4,2,2
Albania,1,2,2,4,1,3
Albania,1,2,2,4,1,4
Albania,1,2,2,2,1,3
Albania,1,3,3,4,1,1
Albania,1,2,3,0,1,0
Albania,1,2,2,2,1,2
Albania,1,3,3,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,3,2,1,2
Albania,1,2,2,3,1,2
Albania,1,2,3,3,1,2
Albania,1,3,3,4,1,2
Albania,1,2,3,3,1,2
Albania,1,1,1,1,3,2
Albania,1,2,2,4,1,2
Albania,1,1,3,1,2,1
Albania,1,2,2,1,1,3
Albania,1,2,2,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,1,3,1,3
Albania,1,2,2,3,2,2
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,4
Albania,1,1,1,3,1,1
Albania,1,2,3,4,2,1
Albania,1,1,1,3,1,1
Albania,1,1,1,4,1,1
Albania,1,2,2,4,1,2
Albania,1,2,2,2,1,1
Albania,1,2,2,3,1,1
Albania,1,2,3,4,1,2
Albania,1,1,1,3,1,1
Albania,1,1,1,3,1,1
Albania,1,2,2,2,1,2
Albania,1,1,1,4,1,1
Albania,1,2,2,3,1,1
Albania,1,2,3,4,1,1
Albania,1,1,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,2,2,3,1,1
Albania,1,1,1,4,1,1
Albania,1,3,2,4,1,1
Albania,1,2,3,4,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,1,2,2,1,1
Albania,1,2,2,2,1,1
Albania,1,1,2,4,1,2
Albania,1,2,2,3,1,3
Albania,1,2,2,4,1,3
Albania,1,1,2,4,1,1
Albania,1,2,3,4,1,1
Albania,1,1,1,3,1,2
Albania,1,2,4,4,2,3
Albania,1,2,2,4,1,1
Albania,1,1,1,3,1,3
Albania,1,2,3,4,1,2
Albania,1,1,1,1,1,1
Albania,1,2,2,2,1,2
Albania,1,1,3,4,1,2
Albania,1,2,2,4,1,2
Albania,1,3,2,4,2,4
Albania,1,1,2,1,1,4
Albania,1,1,3,2,2,4
Albania,1,2,2,4,1,2
Albania,1,2,3,4,2,4
Albania,1,3,3,4,1,2
Albania,1,2,2,3,1,1
Albania,1,2,2,3,1,2
Albania,1,3,2,3,1,2
Albania,1,1,2,4,1,2
Albania,1,2,3,4,1,2
Albania,1,1,3,4,2,2
Albania,1,2,2,2,1,1
Albania,1,2,3,2,1,1
Albania,1,1,1,2,1,2
Albania,1,2,3,4,1,1
Albania,1,2,3,1,1,1
Albania,1,2,2,4,1,2
Albania,1,2,3,4,1,1
Albania,1,2,2,1,1,1
Albania,1,1,2,2,1,1
Albania,1,1,1,4,1,3
Albania,1,2,2,3,1,2
Albania,1,2,2,2,1,1
Albania,1,1,2,3,1,2
Albania,1,2,3,4,1,3
Albania,1,1,3,2,1,1
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,3,4,4,1,3
Albania,1,2,1,4,2,2
Albania,1,2,3,4,1,1
Albania,1,2,3,3,2,1
Albania,1,2,2,4,1,2
Albania,1,1,2,4,1,2
Albania,1,1,2,4,1,3
Albania,1,3,1,4,1,3
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,1
Albania,1,3,2,3,2,2
Albania,1,2,3,4,2,2
Albania,1,2,2,4,1,4
Albania,1,3,3,3,1,3
Albania,1,2,1,4,1,3
Albania,1,2,2,2,1,2
Albania,1,1,2,4,1,2
Albania,1,3,3,4,1,2
Albania,1,1,2,4,1,1
Albania,1,4,3,4,1,4
Albania,1,2,2,2,1,1
Albania,1,1,2,4,1,2
Albania,1,1,1,3,1,2
Albania,1,2,2,4,2,2
Albania,1,2,2,4,1,4
Albania,1,1,2,2,1,1
Albania,1,2,3,4,1,3
Albania,1,2,2,3,2,2
Albania,1,2,2,4,1,3
Albania,1,2,2,4,1,3
Albania,1,1,2,4,1,2
Albania,1,1,2,2,1,3
Albania,1,3,2,4,2,4
Albania,1,1,1,4,1,1
Albania,1,2,2,4,1,1
Albania,1,1,2,4,2,4
Albania,1,2,2,4,1,3
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,3
Albania,1,1,1,4,2,1
Albania,1,2,3,3,2,2
Albania,1,2,1,4,1,2
Albania,1,2,3,4,1,2
Albania,1,1,2,2,1,3
Albania,1,3,1,4,1,2
Albania,1,1,2,2,1,1
Albania,1,3,2,3,1,3
Albania,1,2,3,4,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,1,3,2,1
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,3
Albania,1,2,3,4,1,2
Albania,2,2,1,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,4,4,4,2,2
Albania,1,2,2,4,1,2
Albania,1,1,2,4,1,1
Albania,2,2,1,4,2,2
Albania,1,3,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,3,2,2,1,1
Albania,1,2,1,2,1,3
Albania,1,1,3,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,1
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,1
Albania,1,2,3,4,1,1
Albania,2,2,2,3,2,4
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,4,2,3
Albania,1,1,1,2,1,1
Albania,1,1,2,3,1,1
Albania,1,2,2,2,2,2
Albania,1,1,2,3,1,3
Albania,1,2,2,3,1,1
Albania,1,1,2,4,1,4
Albania,1,2,2,4,2,3
Albania,1,3,2,4,1,1
Albania,1,2,2,2,1,2
Albania,1,2,2,3,1,1
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,1,2,2,1,2
Albania,1,3,2,3,1,2
Albania,1,1,1,3,1,3
Albania,1,3,2,4,1,2
Albania,1,3,2,4,1,1
Albania,1,1,2,4,1,4
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,3,4,1,1
Albania,1,1,2,4,2,1
Albania,1,2,2,4,1,1
Albania,1,2,2,4,2,2
Albania,1,2,2,3,1,2
Albania,1,2,1,4,1,3
Albania,1,1,2,4,2,1
Albania,1,3,2,3,1,3
Albania,1,1,1,3,1,4
Albania,1,1,2,2,1,2
Albania,1,2,2,2,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,4,1,2
Albania,1,3,2,4,1,4
Albania,1,2,2,4,1,4
Albania,1,2,3,4,1,2
Albania,1,2,2,3,1,2
Albania,1,1,3,4,1,2
Albania,1,2,2,3,1,2
Albania,1,1,2,3,1,2
Albania,1,1,1,4,1,1
Albania,1,2,2,4,1,1
Albania,1,2,3,4,2,4
Albania,1,1,2,3,1,1
Albania,1,2,2,1,1,2
Albania,1,1,2,4,1,2
Albania,2,2,2,3,2,4
Albania,1,2,1,2,1,2
Albania,1,1,2,4,1,1
Albania,1,1,2,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,3,1,3
Albania,1,1,2,1,1,1
Albania,1,1,1,3,2,3
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,1,1,3,1,2
Albania,1,2,2,4,1,3
Albania,1,1,1,2,1,1
Albania,1,1,1,3,1,2
Albania,1,2,2,4,1,3
Albania,1,1,2,4,3,4
Albania,1,1,1,2,1,2
Albania,1,1,2,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,3
Albania,1,1,2,2,1,1
Albania,1,2,2,2,1,2
Albania,1,1,2,3,1,1
Albania,1,1,3,4,2,2
Albania,1,1,2,4,1,4
Albania,1,2,3,3,1,2
Albania,1,2,2,2,1,2
Albania,1,2,2,2,1,1
Albania,2,3,3,4,2,2
Albania,1,2,2,2,2,2
Albania,1,2,2,4,2,2
Albania,1,3,3,4,2,3
Albania,1,1,3,4,1,1
Albania,1,2,2,3,1,1
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,1,4,1,2
Albania,1,2,2,2,1,2
Albania,1,3,2,3,1,2
Albania,1,3,2,4,2,1
Albania,1,3,2,4,1,2
Albania,1,2,2,3,1,2
Albania,0,0,0,3,0,2
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,1
Albania,0,0,0,3,0,1
Albania,1,2,2,3,1,2
Albania,1,2,2,4,2,2
Albania,1,3,3,4,1,2
Albania,1,2,2,4,1,2
Albania,1,1,2,4,1,1
Albania,1,2,3,3,1,2
Albania,1,2,1,4,1,2
Albania,1,2,2,3,1,3
Albania,1,2,2,2,1,2
Albania,1,2,2,4,2,2
Albania,1,1,2,3,1,1
Albania,1,1,2,1,1,3
Albania,1,2,0,2,2,2
Albania,1,1,2,3,1,1
Albania,1,2,2,4,1,2
Albania,1,3,1,4,4,2
Albania,1,1,2,2,1,4
Albania,1,2,3,3,1,2
Albania,1,2,3,2,2,2
Albania,1,1,1,1,2,1
Albania,1,1,2,2,1,2
Albania,1,2,2,4,1,2
Albania,1,2,3,3,2,3
Albania,1,1,1,3,1,2
Albania,1,2,1,3,1,3
Albania,1,2,2,3,2,2
Albania,1,1,1,1,1,1
Albania,1,2,2,2,1,3
Albania,1,2,2,4,1,2
Albania,1,1,1,3,1,4
Albania,1,1,1,2,1,2
Albania,1,3,3,4,1,4
Albania,1,2,1,4,2,4
Albania,1,2,1,4,1,4
Albania,1,2,1,3,1,2
Albania,1,2,3,2,1,3
Albania,1,2,3,3,1,4
Albania,1,1,2,2,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,4
Albania,1,1,1,3,1,2
Albania,1,3,2,2,1,2
Albania,1,1,1,4,1,2
Albania,1,1,1,1,1,4
Albania,1,2,3,4,1,3
Albania,1,1,2,3,1,2
Albania,2,3,3,4,2,2
Albania,1,2,2,4,1,2
Albania,1,2,2,3,1,3
Albania,1,2,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,3,1,2
Albania,1,3,1,3,1,1
Albania,1,2,3,4,1,4
Albania,1,2,2,2,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,3
Albania,1,2,2,2,1,1
Albania,0,1,3,4,1,2
Albania,1,2,2,1,1,2
Albania,0,1,1,1,1,3
Albania,1,2,2,3,1,3
Albania,1,2,1,3,1,3
Albania,1,2,2,3,2,2
Albania,1,2,3,1,1,1
Albania,1,1,2,4,1,3
Albania,1,1,2,3,1,2
Albania,1,2,2,4,1,1
Albania,1,2,2,2,1,3
Albania,1,2,1,3,2,3
Albania,1,1,3,2,2,2
Albania,1,2,1,4,1,1
Albania,1,2,2,3,1,2
Albania,1,1,2,4,1,3
Albania,1,1,2,3,1,2
Albania,1,2,2,4,1,3
Albania,1,2,2,4,1,2
Albania,1,3,3,4,2,1
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,2
Albania,1,1,2,2,1,1
Albania,1,3,3,4,1,2
Albania,1,2,2,4,1,2
Albania,1,1,2,2,1,1
Albania,1,1,3,3,2,1
Albania,1,2,3,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,3,1,1
Albania,1,2,2,4,1,3
Albania,1,1,2,2,1,2
Albania,1,2,3,3,2,2
Albania,1,2,2,2,1,2
Albania,1,2,3,2,1,3
Albania,1,3,2,3,1,2
Albania,1,2,2,4,1,1
Albania,1,1,2,4,1,2
Albania,1,1,2,4,1,4
Albania,2,2,2,3,2,3
Albania,1,1,2,4,1,4
Albania,1,2,2,4,1,2
Albania,1,2,3,2,2,2
Albania,1,2,3,4,1,2
Albania,1,1,2,2,2,1
Albania,1,1,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,3,4,1,2
Albania,1,2,2,2,1,2
Albania,1,1,2,2,1,3
Albania,1,1,3,3,2,4
Albania,1,1,2,4,1,4
Albania,1,1,2,4,1,3
Albania,1,2,1,4,1,1
Albania,1,1,2,3,1,3
Albania,1,2,2,4,1,2
Albania,1,1,2,3,1,3
Albania,1,1,1,3,1,3
Albania,1,1,2,4,1,3
Albania,1,2,1,4,1,2
Albania,1,3,3,4,1,3
Albania,1,2,2,4,1,1
Albania,1,1,2,4,1,2
Albania,1,4,3,4,1,1
Albania,1,1,2,4,1,2
Albania,1,1,2,3,1,3
Albania,1,2,2,3,1,2
Albania,1,3,3,4,2,2
Albania,1,2,3,3,1,2
Albania,1,1,2,3,1,2
Albania,1,2,2,3,1,2
Albania,1,2,2,3,1,1
Albania,1,2,2,4,1,4
Albania,1,1,1,4,1,3
Albania,1,1,2,2,1,1
Albania,1,1,2,3,1,4
Albania,1,2,3,3,2,3
Albania,1,1,2,4,1,2
Albania,1,2,3,2,1,2
Albania,1,2,2,4,1,1
Albania,1,2,3,4,1,4
Albania,1,2,2,3,1,1
Albania,1,2,2,4,1,1
Albania,1,2,3,4,1,2
Albania,1,1,3,4,1,1
Albania,1,1,3,3,1,1
Albania,1,2,2,2,1,2
Albania,1,2,2,3,1,1
Albania,1,1,2,2,1,2
Albania,1,2,2,3,1,2
Albania,1,1,2,3,2,2
Albania,1,2,2,2,1,2
Albania,1,1,2,3,1,1
Albania,1,1,2,1,1,2
Albania,1,1,3,4,1,3
Albania,1,2,2,3,1,1
Albania,1,1,1,2,1,1
Albania,1,2,2,4,2,1
Albania,1,1,3,4,1,1
Albania,1,1,2,4,1,2
Albania,1,2,2,4,1,2
Albania,1,2,2,4,2,3
Albania,1,1,1,3,1,3
Albania,1,1,2,4,1,4
Albania,1,1,1,3,1,3
Albania,1,2,2,3,1,2
Albania,1,1,1,4,1,2
Albania,1,1,1,2,1,1
Albania,1,2,2,4,1,1
Albania,1,2,1,2,1,2
Albania,1,3,4,4,1,1
Albania,1,3,2,4,1,4
Albania,1,2,2,3,2,2
Albania,1,2,1,4,1,2
Albania,1,2,3,4,1,1
Albania,1,2,2,3,1,2
Albania,1,1,1,4,1,2
Albania,1,1,2,4,1,2
Albania,1,2,2,2,1,4
Albania,1,2,2,4,1,1
Albania,1,2,2,3,1,2
Albania,1,2,1,4,2,2
Albania,1,1,2,4,1,2
Albania,1,1,2,4,1,4
Albania,1,2,1,4,1,3
Albania,1,1,1,4,1,4
Albania,1,1,2,2,1,2
Albania,1,2,3,4,1,4
Albania,1,2,2,3,1,2
Albania,1,4,1,4,4,3
Albania,1,3,2,4,1,4
Albania,2,2,3,3,2,2
Albania,1,2,3,3,1,2
Albania,1,1,2,3,2,2
Andorra,1,1,1,3,1,4
Andorra,1,1,1,4,1,4
Andorra,1,2,2,2,3,3
Andorra,1,1,1,4,2,4
Andorra,1,1,1,3,1,3
Andorra,1,3,1,4,1,3
Andorra,1,2,1,4,1,2
Andorra,1,1,1,1,1,3
Andorra,2,2,1,1,2,1
Andorra,1,1,2,4,2,2
Andorra,1,1,1,4,1,1
Andorra,1,1,1,2,1,2
Andorra,1,2,2,3,2,4
Andorra,1,1,1,3,1,3
Andorra,1,3,1,4,1,2
Andorra,1,3,2,4,1,2
Andorra,1,2,2,4,1,4
Andorra,1,3,1,4,1,2
Andorra,1,1,1,1,1,1
Andorra,1,1,1,4,1,3
Andorra,1,1,1,4,2,3
Andorra,1,1,1,3,1,4
Andorra,1,1,1,4,1,4
Andorra,1,1,2,3,2,4
Andorra,2,1,3,3,2,4
Andorra,1,2,2,3,1,2
Andorra,1,2,1,3,2,2
Andorra,1,1,1,3,2,4
Andorra,1,2,1,3,1,3
Andorra,1,1,1,4,1,4
Andorra,1,1,1,4,1,2
Andorra,1,2,1,3,1,2
Andorra,1,1,1,4,2,4
Andorra,1,1,1,4,1,1
Andorra,1,2,1,3,2,3
Andorra,1,2,1,4,1,3
Andorra,1,2,1,1,2,4
Andorra,1,3,2,1,1,3
Andorra,1,1,1,2,2,2
Andorra,1,1,2,3,2,4
Andorra,1,1,2,2,1,3
Andorra,2,1,1,2,2,4
Andorra,1,1,1,1,1,3
Andorra,1,1,1,2,2,4
Andorra,1,1,1,2,1,3
Andorra,1,2,1,2,1,3
Andorra,1,1,2,4,2,4
Andorra,1,1,1,2,2,3
Andorra,1,1,1,4,2,4
Andorra,1,1,1,2,1,2
Andorra,2,1,1,3,2,4
Andorra,1,1,1,2,2,3
Andorra,1,1,1,2,1,4
Andorra,2,2,1,3,2,4
Andorra,1,1,1,2,2,4
Andorra,1,2,2,4,1,2
Andorra,1,1,2,1,1,3
Andorra,1,2,2,3,1,4
Andorra,1,1,1,2,2,4
Andorra,1,2,1,3,2,4
Andorra,1,2,2,4,1,2
Andorra,1,1,1,4,2,4
Andorra,1,2,2,4,1,4
Andorra,1,2,1,4,1,4
Andorra,1,3,2,2,1,4
Andorra,1,1,2,4,1,2
Andorra,1,3,1,3,1,4
Andorra,1,2,1,2,1,4
Andorra,1,2,2,2,2,3
Andorra,1,1,1,3,1,3
Andorra,3,2,1,2,4,4
Andorra,1,1,1,4,1,1
Andorra,1,1,2,4,1,4
Andorra,1,1,1,3,2,3
Andorra,1,2,2,4,2,4
Andorra,1,1,1,4,1,4
Andorra,1,2,2,1,2,4
Andorra,1,2,1,2,1,4
Andorra,1,3,1,4,4,1
Andorra,1,2,2,4,1,2
Andorra,1,1,2,4,2,1
Andorra,1,2,2,4,1,3
Andorra,1,3,2,2,1,4
Andorra,1,3,1,4,4,1
Andorra,1,3,2,4,1,3
Andorra,1,1,1,3,1,3
Andorra,1,1,2,4,1,4
Andorra,1,1,1,4,1,3
Andorra,1,2,2,3,1,3
Andorra,1,2,2,3,2,2
Andorra,1,1,1,4,1,4
Andorra,1,3,4,4,1,4
Andorra,2,2,2,4,1,4
Andorra,1,1,2,4,1,3
Andorra,2,1,1,2,1,4
Andorra,1,2,1,4,2,4
Andorra,2,2,2,1,3,4
Andorra,1,2,2,4,1,4
Andorra,1,2,3,3,2,3
Andorra,1,2,2,2,2,4
Andorra,1,1,1,4,1,3
Andorra,1,2,1,2,1,4
Andorra,1,1,2,4,1,4
Andorra,1,2,1,1,1,4
Andorra,1,2,2,4,1,3
Andorra,1,1,1,4,4,2
Andorra,1,4,1,2,1,4
Andorra,1,1,2,2,1,1
Andorra,1,1,1,3,1,2
Andorra,1,1,2,2,2,4
Andorra,1,1,1,4,1,1
Andorra,1,4,1,2,1,1
Andorra,1,1,1,4,2,4
Andorra,1,2,1,4,1,4
Andorra,1,1,1,2,1,4
Andorra,1,1,2,4,1,1
Andorra,1,2,1,4,1,3
Andorra,1,2,2,3,2,2
Andorra,1,2,4,1,1,3
Andorra,1,1,1,1,1,1
Andorra,1,1,1,3,1,1
Andorra,1,1,2,4,4,4
Andorra,2,3,2,3,2,3
Andorra,1,2,2,2,2,4
Andorra,1,1,2,4,2,4
Andorra,1,1,1,2,1,4
Andorra,1,2,1,3,1,3
Andorra,1,2,1,4,1,3
Andorra,1,3,1,4,2,4
Andorra,1,1,1,4,1,3
Andorra,1,2,3,4,1,1
Andorra,1,1,1,4,2,3
Andorra,1,1,1,3,1,2
Andorra,1,1,2,2,1,2
Andorra,1,2,2,4,1,1
Andorra,1,2,2,4,1,2
Andorra,1,2,2,3,1,2
Andorra,1,1,1,3,1,3
Andorra,1,2,1,3,1,3
Andorra,1,2,1,4,1,3
Andorra,1,1,1,3,1,3
Andorra,1,2,1,4,2,1
Andorra,1,3,1,4,1,3
Andorra,1,2,1,4,1,4
Andorra,1,2,2,4,2,4
Andorra,1,1,1,4,2,3
Andorra,2,2,1,3,2,3
Andorra,1,2,1,4,2,2
Andorra,1,1,1,3,2,3
Andorra,1,2,1,3,2,3
Andorra,2,2,1,4,2,3
Andorra,2,2,1,4,0,0
Andorra,1,2,1,3,1,3
Andorra,2,2,2,3,2,4
Andorra,2,2,1,3,1,4
Andorra,1,2,1,2,1,3
Andorra,1,2,1,4,2,2
Andorra,1,2,1,4,2,3
Andorra,1,1,1,3,1,2
Andorra,1,1,1,4,1,2
Andorra,1,2,1,3,2,3
Andorra,1,1,1,4,1,2
Andorra,1,1,1,2,2,4
Andorra,2,2,1,3,1,2
Andorra,1,2,1,4,2,2
Andorra,1,2,1,3,2,2
Andorra,2,2,1,3,1,3
Andorra,1,2,1,4,1,2
Andorra,1,1,1,2,2,3
Andorra,2,2,1,4,2,3
Andorra,1,1,1,4,1,1
Andorra,2,1,1,4,3,3
Andorra,1,2,1,4,1,2
Andorra,1,1,1,3,1,2
Andorra,1,1,1,1,1,4
Andorra,2,2,1,2,1,3
Andorra,2,2,2,3,2,3
Andorra,1,1,1,2,2,3
Andorra,1,1,1,2,1,3
Andorra,1,2,1,4,2,2
Andorra,2,2,2,3,2,4
Andorra,1,2,2,2,2,2
Andorra,1,2,2,4,2,2
Andorra,1,1,1,3,1,4
Andorra,1,3,2,1,1,4
Andorra,1,1,4,4,4,2
Andorra,1,1,2,2,2,4
Andorra,1,2,2,3,2,3
Andorra,1,2,1,1,1,2
Andorra,1,2,2,4,4,4
Andorra,1,4,1,4,4,4
Andorra,1,2,2,2,1,3
Andorra,2,4,1,4,1,2
Andorra,1,3,2,4,2,4
Andorra,1,1,1,4,1,1
Andorra,1,1,1,2,2,4
Andorra,2,2,1,4,2,1
Andorra,1,2,3,4,2,3
Andorra,1,2,1,3,1,3
Andorra,1,1,1,3,1,2
Andorra,1,2,1,2,2,3
Andorra,1,3,2,1,1,4
Andorra,1,2,1,3,1,3
Andorra,1,3,1,4,1,1
Andorra,1,1,1,4,1,1
Andorra,1,2,2,3,1,3
Andorra,1,1,1,4,1,4
Andorra,1,1,1,3,2,4
Andorra,1,1,1,4,1,3
Andorra,1,2,1,2,2,3
Andorra,1,1,1,1,1,2
Andorra,1,1,1,3,4,2
Andorra,1,1,1,4,1,4
Andorra,1,1,1,1,1,3
Andorra,1,3,1,2,2,2
Andorra,1,1,1,2,2,2
Andorra,1,2,1,2,1,2
Andorra,1,1,2,2,1,3
Andorra,1,1,1,3,1,4
Andorra,1,1,2,3,1,1
Andorra,1,1,3,4,1,3
Andorra,1,2,2,2,1,1
Andorra,1,2,2,2,1,4
Andorra,1,1,2,2,1,1
Andorra,1,2,2,3,1,4
Andorra,1,2,2,3,1,2
Andorra,1,1,1,2,1,3
Andorra,2,3,2,4,1,2
Andorra,1,2,2,3,2,1
Andorra,1,1,3,4,2,3
Andorra,1,2,3,4,2,2
Andorra,1,3,2,3,1,4
Andorra,1,3,1,4,1,2
Andorra,1,3,2,3,2,2
Andorra,1,2,1,2,1,1
Andorra,1,2,1,3,1,4
Andorra,1,1,1,3,2,2
Andorra,1,2,1,3,2,4
Andorra,1,4,1,4,1,4
Andorra,1,3,3,4,1,2
Andorra,2,2,1,2,2,3
Andorra,1,1,1,2,2,4
Andorra,1,2,1,4,1,1
Andorra,3,2,2,1,2,4
Andorra,1,2,1,2,2,3
Andorra,1,2,3,2,4,1
Andorra,1,1,2,2,2,3
Andorra,1,1,1,4,2,2
Andorra,1,1,1,3,1,3
Andorra,1,2,2,3,2,3
Andorra,1,1,1,4,1,3
Andorra,1,1,1,4,1,1
Andorra,1,2,1,4,1,2
Andorra,1,1,1,1,1,2
Andorra,1,1,2,4,2,4
Andorra,1,2,2,3,2,3
Andorra,1,1,1,3,1,4
Andorra,1,1,1,2,1,1
Andorra,1,1,1,2,3,3
Andorra,1,1,1,2,1,1
Andorra,1,1,1,2,1,3
Andorra,1,2,2,3,1,3
Andorra,1,2,2,4,2,4
Andorra,1,1,1,1,1,2
Andorra,1,1,1,4,1,1
Andorra,1,1,1,4,2,4
Andorra,1,3,3,4,1,4
Andorra,1,1,1,2,1,2
Andorra,1,2,2,3,2,2
Andorra,1,1,2,3,2,0
Andorra,1,1,4,4,2,4
Andorra,2,2,2,4,1,3
Andorra,1,2,1,3,1,2
Andorra,1,2,1,3,3,4
Andorra,1,2,1,2,1,4
Andorra,2,3,1,4,4,4
Andorra,1,1,1,4,1,4
Andorra,1,2,1,4,3,2
Andorra,1,1,1,3,1,1
Andorra,1,1,1,3,1,3
Andorra,1,2,1,3,1,2
Andorra,1,1,1,4,1,4
Andorra,1,2,2,4,2,3
Andorra,1,2,2,4,2,4
Andorra,1,1,1,3,1,4
Andorra,1,1,1,2,2,4
Andorra,1,1,1,1,1,4
Andorra,1,2,1,4,4,1
Andorra,1,1,1,4,2,3
Andorra,1,1,1,3,1,3
Andorra,1,1,1,3,1,3
Andorra,2,2,2,4,2,4
Andorra,1,1,1,2,1,4
